"Frecuencias de apellidos",,,,,,,,,
"Apellidos por nacionalidad",,,,,,,,,
"País: Irán                              ",,,,,,,,,
,,,,"Apellido 1º",,"Apellido 2º",,"Ambos apellidos",
"Nº","Apellido",,,"Total","Por mil (\u2030)","Total","Por mil (\u2030)","Total","Por mil (\u2030)"
"1","AHMADI",,,"42","8,179","..","..","..",".."
"2","HOSSEINI",,,"36","7,011","6","1,168","..",".."
"3","JAFARI",,,"29","5,648","..","..","..",".."
"4","MOHAMMADI",,,"27","5,258","..","..","..",".."
"5","SALEHI",,,"23","4,479","..","..","..",".."
"6","SADEGHI",,,"21","4,090","..","..","..",".."
"7","MOUSAVI",,,"18","3,505","..","..","..",".."
"8","HASHEMI",,,"17","3,311","..","..","..",".."
"9","KAZEMI",,,"17","3,311","..","..","..",".."
"10","KARIMI",,,"16","3,116","..","..","..",".."
"11","AMINI",,,"15","2,921","..","..","..",".."
"12","RAHIMI",,,"15","2,921","..","..","..",".."
"13","RAMEZANI",,,"15","2,921","..","..","..",".."
"14","BAGHERI",,,"14","2,726","..","..","..",".."
"15","EBRAHIMI",,,"14","2,726","..","..","..",".."
"16","GHASEMI",,,"14","2,726","..","..","..",".."
"17","REZAEI",,,"13","2,532","..","..","..",".."
"18","ANSARI",,,"12","2,337","..","..","..",".."
"19","MORADI",,,"12","2,337","..","..","..",".."
"20","NASSIRI",,,"12","2,337","..","..","..",".."
"21","RAHMANI",,,"12","2,337","..","..","..",".."
"22","ALIZADEH",,,"11","2,142","..","..","..",".."
"23","GHOLAMI",,,"11","2,142","..","..","..",".."
"24","KARAMI",,,"11","2,142","..","..","..",".."
"25","MOHSENI",,,"11","2,142","..","..","..",".."
"26","NADERI",,,"11","2,142","..","..","..",".."
"27","YOUSEFI",,,"11","2,142","..","..","..",".."
"28","JALALI",,,"10","1,947","..","..","..",".."
"29","ABBASI",,,"9","1,753","..","..","..",".."
"30","AMIRI",,,"9","1,753","..","..","..",".."
"31","GHORBANI",,,"9","1,753","..","..","..",".."
"32","HATAMI",,,"9","1,753","..","..","..",".."
"33","JAMSHIDI",,,"9","1,753","..","..","..",".."
"34","SAFARI",,,"9","1,753","..","..","..",".."
"35","SHARIFI",,,"9","1,753","..","..","..",".."
"36","AKBARI",,,"8","1,558","..","..","..",".."
"37","ALAVI",,,"8","1,558","..","..","..",".."
"38","DAVARI",,,"8","1,558","..","..","..",".."
"39","EMADI",,,"8","1,558","..","..","..",".."
"40","FALLAH",,,"8","1,558","..","..","..",".."
"41","HEIDARI",,,"8","1,558","..","..","..",".."
"42","PANAHI",,,"8","1,558","..","..","..",".."
"43","PARVIN",,,"8","1,558","..","..","..",".."
"44","SABERI",,,"8","1,558","..","..","..",".."
"45","YAZDANI",,,"8","1,558","..","..","..",".."
"46","ZAREI",,,"8","1,558","..","..","..",".."
"47","FATHI",,,"7","1,363","..","..","..",".."
"48","GHASSEMI",,,"7","1,363","..","..","..",".."
"49","MALEKI",,,"7","1,363","..","..","..",".."
"50","MEHDIZADEH",,,"7","1,363","..","..","..",".."
"51","MIRI",,,"7","1,363","..","..","..",".."
"52","MOHAMMAD",,,"7","1,363","..","..","..",".."
"53","NAJAFI",,,"7","1,363","..","..","..",".."
"54","NOURI",,,"7","1,363","..","..","..",".."
"55","SHAKER",,,"7","1,363","..","..","..",".."
"56","TAHERI",,,"7","1,363","..","..","..",".."
"57","TAVAKOLI",,,"7","1,363","..","..","..",".."
"58","ZAMANI",,,"7","1,363","..","..","..",".."
"59","ABEDI",,,"6","1,168","..","..","..",".."
"60","AJAMI",,,"6","1,168","..","..","..",".."
"61","ALVANDI",,,"6","1,168","..","..","..",".."
"62","ASADI",,,"6","1,168","..","..","..",".."
"63","ASGHARI",,,"6","1,168","..","..","..",".."
"64","DEHGHANI",,,"6","1,168","..","..","..",".."
"65","ESMAEILI",,,"6","1,168","..","..","..",".."
"66","FARKHONDEH",,,"6","1,168","..","..","..",".."
"67","GOLNARI",,,"6","1,168","..","..","..",".."
"68","GOODARZI",,,"6","1,168","..","..","..",".."
"69","HOSSEIN",,,"6","1,168","..","..","..",".."
"70","JAVADIAN",,,"6","1,168","..","..","..",".."
"71","JAVANMARDI",,,"6","1,168","..","..","..",".."
"72","JOLEINI",,,"6","1,168","..","..","..",".."
"73","KASHANI",,,"6","1,168","..","..","..",".."
"74","MAHMOUDI",,,"6","1,168","..","..","..",".."
"75","NAGHAVI",,,"6","1,168","..","..","..",".."
"76","NASERI",,,"6","1,168","..","..","..",".."
"77","RAJABI",,,"6","1,168","..","..","..",".."
"78","REZAZADEH",,,"6","1,168","..","..","..",".."
"79","SALIMI",,,"6","1,168","..","..","..",".."
"80","SAMIEI",,,"6","1,168","..","..","..",".."
"81","SEIFI",,,"6","1,168","..","..","..",".."
"82","SOHRABI",,,"6","1,168","..","..","..",".."
"83","TOROGHI",,,"6","1,168","..","..","..",".."
"84","ABDOLLAHI",,,"5","0,974","..","..","..",".."
"85","AJDARI",,,"5","0,974","..","..","..",".."
"86","AKHLAGHI",,,"5","0,974","..","..","..",".."
"87","AMIN",,,"5","0,974","..","..","..",".."
"88","ARABI",,,"5","0,974","..","..","..",".."
"89","BAHRAMI",,,"5","0,974","..","..","..",".."
"90","BAYAT",,,"5","0,974","..","..","..",".."
"91","BENTARIF",,,"5","0,974","..","..","..",".."
"92","DEHGHAN",,,"5","0,974","..","..","..",".."
"93","ESLAMI",,,"5","0,974","..","..","..",".."
"94","FARHANGMEHR",,,"5","0,974","..","..","..",".."
"95","GHADERI",,,"5","0,974","..","..","..",".."
"96","GHAFFARI",,,"5","0,974","..","..","..",".."
"97","GHAHREMANI",,,"5","0,974","..","..","..",".."
"98","GHAVAMI",,,"5","0,974","..","..","..",".."
"99","HABIBI",,,"5","0,974","..","..","..",".."
"100","HEDAYAT",,,"5","0,974","..","..","..",".."
"101","JALILI",,,"5","0,974","..","..","..",".."
"102","JAVADI",,,"5","0,974","..","..","..",".."
"103","KHODADADI",,,"5","0,974","..","..","..",".."
"104","MAFI",,,"5","0,974","..","..","..",".."
"105","MAHDAVI",,,"5","0,974","..","..","..",".."
"106","MANOUCHEHRI",,,"5","0,974","..","..","..",".."
"107","MASOUDI",,,"5","0,974","..","..","..",".."
"108","MAZAHERI",,,"5","0,974","..","..","..",".."
"109","MIRZAEI",,,"5","0,974","..","..","..",".."
"110","MOGHADAM",,,"5","0,974","..","..","..",".."
"111","MORTAZAVI",,,"5","0,974","..","..","..",".."
"112","MOTAMEDI",,,"5","0,974","..","..","..",".."
"113","MOUSSAVI",,,"5","0,974","..","..","..",".."
"114","NOORI",,,"5","0,974","..","..","..",".."
"115","OWRANG",,,"5","0,974","..","..","..",".."
"116","REJALI",,,"5","0,974","..","..","..",".."
"117","REZAEIAN",,,"5","0,974","..","..","..",".."
"118","SHAMS",,,"5","0,974","..","..","..",".."
"119","SHIRZAD",,,"5","0,974","..","..","..",".."
"120","TALEBI",,,"5","0,974","..","..","..",".."
"121","VAKILI",,,"5","0,974","..","..","..",".."
"122","ZAHEDI",,,"5","0,974","..","..","..",".."
"123","ZADEH",,,"..","..","20","3,895","..",".."
"124","NEJAD",,,"..","..","12","2,337","..",".."
"125","TEHRANI",,,"..","..","12","2,337","..",".."
"126","RAD",,,"..","..","10","1,947","..",".."
"127","POUR",,,"..","..","9","1,753","..",".."
"128","TABRIZI",,,"..","..","8","1,558","..",".."
"129","ESFAHANI",,,"..","..","7","1,363","..",".."
"130","FARD",,,"..","..","5","0,974","..",".."
"131","MOGHADDAM",,,"..","..","5","0,974","..",".."
"NOTAS:",
"0) Por secreto estadístico sólo se muestran los apellidos cuya frecuencia es mayor que 5 en alguno de los dos apellidos para el total nacional. Para las nacionalidades seleccionadas se exige además una frecuencia de al menos 5 en alguno de los dos apellidos. Por esta razón, la frecuencia total para algunos apellidos puede no ser igual a la suma de las nacionalidades que se muestran.  ",,,,,,,,,,,,
"1) Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2018",,,,,,,,,,,,

