Alberto,male
Guido,male
Jesús,male
Francisco,male
Andrés,male
Valentín,male
Santiago,male
Joan,male
Xavier,male
Carmen,female
Ibán,male
Álvaro,male
José,male
Isidro,male
Lara,female
Pablo,male
J,unknown
Avelino,male
Fernando,male
T,unknown
Josep,male
Marcel,male
Cibran,male
Jordi,male
G,unknown
Gabriel,male
Juan,male
Vasiliki,female
Manel,male
Eugeni,male
Antonio,male
Antoni,male
Damià,male
Francisco,male
Ignacio,male
Lluí­S,male
Jesús,male
Teun,unknown
Jaime,male
Carlos,male
Antonio,male
José,male
Diego,male
Adolfo,male
Juan,male
Francesc,male
Jordi,male
Erwin,male
Luis,male
Eduard,male
José,male
Antoni,male
Ricardo,male
Josep,male
M,unknown
Juan,male
Xavier,male
F,unknown
M,unknown
Hegoi,male
Josep,male
Ramón,male
Maríano,male
Xavier,male
Ángel,male
Manolis,unknown
Xabier,male
Manel,male
Maciej,male
Emilio,male
Carlos,male
Alfonso,male
Felipe,male
Francisco,male
Luis,male
Josep,male
Eduardo,male
Hermenegildo,male
Juan,male
Francisco,male
Albert,male
Miriam,female
Alvar,male
Juan,male
Xavier,male
Jordi,male
Luis,male
Ángel,male
J,unknown
Luis,male
Josep,male
Xavier,male
Bonaventura,male
Roderic,male
Francisco,male
Carlos,male
Carlos,male
Fernando,male
Vicente,male
Sergei,male
Carlos,male
Mark,male
Carlos,male
Lluis,male
Nestor,male
Eduardo,male
José,male
Silvia,female
Mireia,female
Josep,male
Francisco,male
Rafael,male
María,female
Luis,male
Javier,male
José,male
José,male
Alicia,female
Ramon,male
Miguel,male
Josep,male
Xavier,male
Patricia,female
Ivo,male
Enrique,male
Carmen,female
Ángel,male
Alessandro,male
Alberto,male
Javier,male
Miguel,male
Rosa,female
Sadasivam,unknown
Roberto,male
Ángel,male
Jordi,male
Tomás,male
Luis,male
Juan,male
Dolores,female
Julio,male
Francisco,male
Eugenio,male
Piet,unknown
Andrés,male
María,female
Joan,male
Tom,male
Manuel,male
Nazario,male
Thomas,male
Nicolò,male
Manuel,male
Amadeo,male
Miguel,male
Mel,female
Manuel,male
Sixto,male
Thomas,male
Antigona,female
Ángel,male
José,male
Roberto,male
Félix,male
Francisco,male
Francesc,male
Francisco,male
José,male
Sascha,male
Antonio,male
Javier,male
Sergio,male
Juan,male
Manuel,male
Modesto,male
Juan,male
Enric,male
José,male
Mira,female
Eduard,male
Jonatan,male
José,male
Francisco,male
David,male
Patricia,female
Mario,male
José,male
Francisco,male
Miren,female
Ricardo,male
Miguel,male
Juan,male
José,male
C,unknown
Juan,male
Manuel,male
Miguel,male
Francisco,male
José,male
Andrés,male
Maríano,male
Abelardo,male
Carlos,male
Victor,male
Armando,male
Antonio,male
Fernando,male
José,male
Víctor,male
Juan,male
Olga,female
Juan,male
Ramón,male
Carme,female
Diego,male
José,male
Cayetano,male
José,male
Alejandro,male
Eva,female
M,unknown
Juan,male
Jaume,male
M,unknown
Marc,male
Antonio,male
Teresa,female
