Agustin,2983,1998
Agustina,2812,1998
Juan Ignacio,2743,1998
Camila,2727,1998
Tomas,2677,1998
Rocio Belen,2627,1998
María Belén,2496,1998
Juan Pablo,2231,1998
Sofia,2138,1998
Juan Cruz,2089,1998
Valentina,2088,1998
Nicolas,1979,1998
Matias Ezequiel,1942,1998
Santiago,1926,1998
Juan Manuel,1917,1998
Maria Florencia,1692,1998
Micaela,1663,1998
Florencia,1617,1998
Joaquin,1561,1998
Martina,1517,1998
Facundo,1503,1998
Francisco,1487,1998
Franco,1472,1998
Maria Sol,1470,1998
Camila Belen,1459,1998
Maria de los Angeles,1448,1998
Matias,1426,1998
Maria Victoria,1420,1998
Lucia,1417,1998
Miguel Angel,1276,1998
Ignacio,1261,1998
Julieta,1260,1998
Matias Nicolas,1220,1998
Milagros,1219,1998
Micaela Belen,1214,1998
Maria Agustina,1178,1998
Maria Jose,1142,1998
Delfina,1127,1998
Federico,1123,1998
Tomas Agustin,1113,1998
Jose Luis,1030,1998
Nicolás Agustín,995,1998
Juan Gabriel,991,1998
Franco Nicolàs,990,1998
Lautaro,984,1998
Sofía Belen,963,1998
Victoria,955,1998
Julian,953,1998
Micaela Ayelen,934,1998
Agustina Belén,924,1998
Lucas Ezequiel,893,1998
Josefina,881,1998
Maria Eugenia,879,1998
Antonella,865,1998
Martin,860,1998
Facundo Nicolas,855,1998
Rocio,846,1998
Agustin Nicolas,845,1998
Agustin Ezequiel,832,1998
Nicolas Ezequiel,817,1998
Juan Jose,814,1998
Franco Ezequiel,811,1998
Florencia Belen,811,1998
Lucas,803,1998
Carlos Daniel,798,1998
Brian Ezequiel,793,1998
Manuel,786,1998
Juan Carlos,781,1998
Florencia Micaela,780,1998
Malena,779,1998
Candela,766,1998
Franco Agustin,744,1998
Carolina,738,1998
Luis Fernando,724,1998
Rocio Ayelen,722,1998
Guadalupe,714,1998
Florencia Agustina,713,1998
Catalina,697,1998
Matias Nahuel,686,1998
Gonzalo,686,1998
Agostina,686,1998
