Maria Florencia,4398,1989
Maria Belen,4278,1989
Juan Manuel,3547,1989
Miguel Angel,3033,1989
Jose Luis,2871,1989
Matias Ezequiel,2624,1989
Juan Carlos,2573,1989
Juan Pablo,2510,1989
Maria Celeste,2059,1989
Maria Eugenia,2053,1989
Maria Laura,1959,1989
Maria Victoria,1931,1989
Nicolas,1911,1989
Juan José,1883,1989
Luis Alberto,1858,1989
Florencia,1815,1989
Maria Soledad,1723,1989
Maria De Los Angeles,1708,1989
Maria Fernanda,1634,1989
Jorge Luis,1597,1989
Carlos Alberto,1583,1989
Juan Ignacio,1582,1989
Natalia Soledad,1507,1989
Maria Jose,1451,1989
Agustin,1330,1989
Ana Laura,1281,1989
Julio Cesar,1249,1989
Maximiliano,1224,1989
Santiago,1222,1989
Federico,1188,1989
Agustina,1184,1989
Sofia,1182,1989
Yanina Soledad,1173,1989
Carolina,1173,1989
Lucia,1114,1989
Matias Nicolas,1021,1989
Maria Emilia,1012,1989
Martin,1011,1989
Romina Soledad,1008,1989
Marcelo Alejandro,992,1989
Daniel Alejandro,970,1989
Sebastian,968,1989
Maximiliano Ezequiel,950,1989
Facundo,924,1989
Pablo Ezequiel,921,1989
Ruben Dario,917,1989
Matias,907,1989
Victor Hugo,895,1989
Maria Cecilia,893,1989
Julieta,886,1989
Francisco,883,1989
Rocio Soledad,882,1989
Ignacio,867,1989
Maria Agustina,866,1989
Jonatan Ezequiel,841,1989
Maria Paula,827,1989
Maria Alejandra,817,1989
Maria Sol,815,1989
Noelia Soledad,788,1989
Sergio Daniel,781,1989
Carlos Saul,779,1989
Jose Maria,778,1989
Pablo Daniel,776,1989
Jorge Daniel,776,1989
Mariana,768,1989
Daiana Soledad,761,1989
Rocio Belen,752,1989
Carlos Daniel,751,1989
Pablo Andres,741,1989
Gabriel Alejandro,736,1989
Luis Miguel,734,1989
Rodrigo,733,1989
Lucas Matias,719,1989
Juan Ramon,717,1989
Gonzalo,716,1989
Juan Martin,709,1989
Romina Paola,702,1989
Andrea Soledad,702,1989
Daniela,701,1989
Nadia Soledad,698,1989
José Antonio,685,1989
Tomas,684,1989
Daniel Alberto,679,1989
Lorena Paola,657,1989
Alejandro,648,1989
Maria Luz,647,1989
Victoria,643,1989
Cristian Daniel,642,1989
Mariano,642,1989
Ezequiel,640,1989
Vanesa Soledad,630,1989
Lucas Ezequiel,630,1989
ANDRES,625,1989
Franco,617,1989
Estefania,614,1989
Juan Cruz,610,1989
Natalia,605,1989
Fernando,605,1989
Marianela,597,1989
Juan Alberto,594,1989
Matias Alejandro,590,1989
Emiliano,590,1989
Matias Daniel,583,1989
Romina Elizabeth,582,1989
Camila,582,1989
Gabriela Alejandra,580,1989
Pablo Nicolas,575,1989
Gabriela Soledad,573,1989
Maria Cristina,572,1989
Paula,572,1989
Emanuel,566,1989
Nicolas Ezequiel,566,1989
Antonella,564,1989
Daniel,563,1989
Ana Maria,556,1989
Javier,548,1989
Romina Alejandra,546,1989
Ana Belen,543,1989
Julian,542,1989
Micaela,542,1989
Daniela Soledad,542,1989
Francisco Javier,537,1989
Joaquin,536,1989
