Maria Belen,6248,1992
Maria Florencia,4188,1992
Juan Manuel,3272,1992
Miguel Angel,2835,1992
Jose Luis,2678,1992
Matias Ezequiel,2547,1992
Juan Ignacio,2513,1992
Florencia,2390,1992
Nicolas,2327,1992
Juan Pablo,2297,1992
Sofia,2249,1992
Agustina,2236,1992
Juan Carlos,2231,1992
María Eugenia,2158,1992
Maria Victoria,1935,1992
Agustin,1897,1992
Maria Jose,1880,1992
Maria de los Angeles,1865,1992
Rocio Belen,1823,1992
Maria Soledad,1705,1992
Santiago,1667,1992
Maria Laura,1667,1992
Juan Jose,1605,1992
Federico,1539,1992
Luis Alberto,1497,1992
Maria Agustina,1484,1992
Antonella,1450,1992
Camila,1442,1992
Maria Celeste,1441,1992
Lucas Ezequiel,1437,1992
Julieta,1395,1992
Franco,1352,1992
Carolina,1310,1992
Carlos Alberto,1309,1992
Maria Fernanda,1292,1992
Maximiliano,1240,1992
Matias Nicolas,1220,1992
Jorge Luis,1194,1992
Daniel Alejandro,1175,1992
Lucas,1168,1992
Matias,1144,1992
Julio Cesar,1133,1992
Micaela,1128,1992
Lucia,1118,1992
Juan Cruz,1106,1992
Lucas Matias,1064,1992
Martin,1061,1992
Gabriel Alejandro,1047,1992
Jorge Daniel,1044,1992
Facundo,1035,1992
Jonathan Ezequiel,1016,1992
Daiana Soledad,1015,1992
Yanina Soledad,1009,1992
Miguel Alejandro,1008,1992
Francisco,1006,1992
Ignacio,1004,1992
Tomas,999,1992
Lucas Daniel,963,1992
Maria Luz,943,1992
Ana Laura,919,1992
Joaquin,909,1992
Sebastian,895,1992
Natalia Soledad,894,1992
Mariana,879,1992
Sergio Daniel,877,1992
Maria Emilia,876,1992
Gonzalo,869,1992
Julian,851,1992
Lucas Emanuel,833,1992
Rodrigo,820,1992
Maria Sol,802,1992
Daiana Belen,802,1992
Maximiliano Ezequiel,794,1992
Maria Antonella,786,1992
Marcelo Alejandro,768,1992
Diego Fernando,758,1992
Maria Alejandra,755,1992
Nicolas Ezequiel,755,1992
Jose Maria,752,1992
Pablo Ezequiel,748,1992
Florencia Belen,735,1992
Ruben Dario,732,1992
Victor Hugo,731,1992
Leandro Ezequiel,722,1992
Franco David,713,1992
Victoria,711,1992
Juan Gabriel,705,1992
Lucas Gabriel,701,1992
Macarena,696,1992
Lucas Nahuel,695,1992
Mariano,694,1992
Daniela,687,1992
Jose Ignacio,686,1992
Romina Soledad,682,1992
Nicolas Alejandro,680,1992
Emanuel,679,1992
Ana Belen,679,1992
Carlos Daniel,679,1992
Rocio,677,1992
Ezequiel,671,1992
Valentina,665,1992
Daniel Alberto,656,1992
Agostina,656,1992
Luis Miguel,644,1992
Juan Ramon,643,1992
Matias Alejandro,642,1992
Marianela,641,1992
Rocio Soledad,640,1992
Juan Martin,639,1992
Franco Emanuel,636,1992
Luis Alfredo,631,1992
Javier Alejandro,629,1992
Daiana Elizabeth,629,1992
Micaela Soledad,629,1992
Pablo Daniel,628,1992
Luciana,626,1992
Franco Nicolas,621,1992
Rodrigo Ezequiel,619,1992
Jose Antonio,613,1992
Maria del Carmen,607,1992
Maria Cecilia,606,1992
Fernando Gabriel,601,1992
Josefina,599,1992
Franco Ezequiel,598,1992
Cristian Daniel,597,1992
Pablo Nicolas,595,1992
Franco Daniel,590,1992
Emiliano,584,1992
Lucas Nicolas,577,1992
Matias Emanuel,576,1992
Andrea Soledad,569,1992
María Paula,568,1992
Mariana Soledad,567,1992
Cristian Gabriel,566,1992
Fernando,565,1992
Juan Alberto,564,1992
Ana Maria,562,1992
Luciano,557,1992
Manuel,555,1992
Angel David,553,1992
Gabriel,552,1992
Lautaro,552,1992
Daniela Alejandra,550,1992
Cristian Ezequiel,549,1992
Yamila Soledad,549,1992
Daniela Soledad,545,1992
Lorena Paola,544,1992
Martina,543,1992
Mayra Alejandra,543,1992
Paula,543,1992
Alejandro,542,1992
Lucas Martin,540,1992
Maira Alejandra,538,1992
Maria del Rosario,535,1992
Martin Alejandro,531,1992
Andres,531,1992
Cristian Ariel,529,1992
Diego Alejandro,529,1992
Maria Elena,526,1992
Giuliana,525,1992
Andrea Estefania,525,1992
Lucas Damian,524,1992
Cristian Javier,523,1992
Ana Paula,521,1992
Jonatan Ezequiel,519,1992
Cristian Emanuel,519,1992
Diego Hernan,518,1992
Juan Francisco,517,1992
Gustavo Daniel,513,1992
Federico Nicolas,512,1992
Noelia Soledad,512,1992
Ramiro,511,1992
Pablo,510,1992
Jonathan David,505,1992
Diego Armando,504,1992
Matias Daniel,503,1992
Florencia Soledad,502,1992
Matias Gabriel,501,1992
Daniel,497,1992
Fernando Ezequiel,496,1992
María Luján,489,1992
Facundo Nicolás,488,1992
Roberto Carlos,488,1992
Rodrigo Nicolas,487,1992
Maria,485,1992
ROMINA ALEJANDRA,484,1992
Pablo Andrés,481,1992
Lucas Sebastian,481,1992
Micaela Belen,481,1992
Emanuel Alejandro,480,1992
Jonathan Emanuel,478,1992
Carlos Andres,478,1992
Daiana Ayelen,477,1992
Leandro,475,1992
Ariel,474,1992
Javier,474,1992
Yanina Elizabeth,473,1992
Romina Elizabeth,472,1992
Ana Gabriela,472,1992
Natalia,471,1992
Ayelen,471,1992
Francisco Javier,469,1992
Nahuel,468,1992
Juliana,467,1992
Maria Cristina,466,1992
David,465,1992
Lucas David,463,1992
Estefania,461,1992
Gaston,459,1992
Sofia Belen,459,1992
Gabriela Soledad,459,1992
Juan Antonio,458,1992
Jose Manuel,457,1992
Jonathan,455,1992
Jonathan Gabriel,455,1992
Matias Nahuel,453,1992
Cristian Alejandro,450,1992
David Ezequiel,448,1992
Cristian David,448,1992
Brian Ezequiel,444,1992
Leandro Nicolas,444,1992
Catalina,443,1992
Gabriela,443,1992
Leonardo Ezequiel,441,1992
Romina Belen,437,1992
LUCAS MAXIMILIANO,437,1992
Bruno,436,1992
Martin Ezequiel,435,1992
Gabriela Alejandra,434,1992
Lucia Belen,433,1992
Ivan,433,1992
Nestor Fabian,433,1992
Carlos Alfredo,429,1992
Valeria Soledad,427,1992
Braian Nahuel,425,1992
Franco Gabriel,425,1992
Romina,425,1992
Carlos Javier,425,1992
Angel Gabriel,424,1992
Daiana,419,1992
Fernando Daniel,419,1992
Natalia Belen,419,1992
Maria Virginia,419,1992
Juan,416,1992
Maximiliano Daniel,416,1992
Maria Rosa,416,1992
Luis Alejandro,415,1992
Pablo Alejandro,415,1992
Federico Ezequiel,414,1992
Gonzalo Ezequiel,412,1992
Facundo Nahuel,411,1992
Yamila Belen,410,1992
Fernando Nicolas,409,1992
Matias Exequiel,408,1992
Ariel Alejandro,408,1992
Marina,407,1992
Manuel Alejandro,405,1992
Jose Alberto,403,1992
Braian Ezequiel,403,1992
Brian Nahuel,403,1992
Gabriel Omar,401,1992
Diego Nicolas,397,1992
Maria Isabel,395,1992
Melisa,391,1992
Diego Sebastian,389,1992
Gustavo Ariel,388,1992
Hector Daniel,387,1992
Diego,386,1992
Walter Daniel,386,1992
Lucas Ariel,384,1992
Fernando Ariel,383,1992
Guadalupe,382,1992
Pedro,382,1992
Alejandro Daniel,381,1992
Carolina Belen,381,1992
Mariana Elizabeth,380,1992
Gustavo Javier,379,1992
Johana Elizabeth,379,1992
Nadia Soledad,378,1992
Cristian,377,1992
Virginia,373,1992
Maria Gabriela,372,1992
Rodrigo Emanuel,372,1992
Carolina Soledad,371,1992
Nicolas Martin,371,1992
Emmanuel,370,1992
Gustavo Ezequiel,368,1992
Marcos,367,1992
Leonardo Gabriel,365,1992
Julia,365,1992
Lucas Javier,363,1992
Daniela Belen,362,1992
Kevin,361,1992
Ezequiel Alejandro,361,1992
Jonatan David,360,1992
Jonathan Daniel,359,1992
Vanesa Soledad,359,1992
Lucas Emmanuel,359,1992
Marisol,358,1992
Diego Gabriel,358,1992
Juan Marcelo,357,1992
Leandro Javier,357,1992
Yanina Belen,357,1992
María Magdalena,355,1992
Antonela,355,1992
Lucas Alejandro,355,1992
Leandro Gabriel,354,1992
Maria Mercedes,354,1992
Sebastian Alejandro,354,1992
Diego Ezequiel,350,1992
German,350,1992
Mauro Ezequiel,349,1992
Gaston Ezequiel,347,1992
María Inés,347,1992
Marina Soledad,346,1992
Melina,346,1992
Evelyn,345,1992
Barbara,344,1992
Elizabeth,340,1992
Nicolas Alberto,336,1992
Jonatan Emanuel,335,1992
Diego Martin,334,1992
Noelia,333,1992
Cristian Adrian,333,1992
Jose Daniel,333,1992
Leandro Daniel,332,1992
Cristian Damian,332,1992
Andrea Celeste,332,1992
Gonzalo Nicolas,331,1992
Maximiliano Andres,330,1992
Sergio Javier,330,1992
Rocio Ayelen,329,1992
Juan Andres,327,1992
Agustina Belen,327,1992
Carla,327,1992
Maribel,326,1992
Pablo Gabriel,325,1992
Rocio Celeste,324,1992
Sergio Alejandro,323,1992
Marcela Alejandra,323,1992
Mercedes,323,1992
Noelia Elizabeth,322,1992
Gustavo Gabriel,322,1992
Matias Javier,321,1992
Franco Javier,321,1992
Franco Emmanuel,321,1992
Jorge Alberto,321,1992
Diego Alberto,319,1992
Facundo Ezequiel,319,1992
Leonardo,319,1992
Maria de los Milagros,318,1992
Gustavo,318,1992
Ricardo Daniel,317,1992
Maximiliano Gabriel,317,1992
Matías Ariel,316,1992
Nicolas Agustin,316,1992
Marcos Gabriel,316,1992
Nicolas Andres,315,1992
Mariana Belen,314,1992
Carlos Fernando,313,1992
Pablo Sebastian,313,1992
Jose Miguel,313,1992
Magali,312,1992
Cecilia,312,1992
Nicolás Gabriel,311,1992
Walter Damian,311,1992
Damian Ezequiel,311,1992
Pablo Javier,310,1992
Noelia Belen,309,1992
Mauro,309,1992
Franco Damian,309,1992
Leandro Emanuel,308,1992
Marcos Ezequiel,307,1992
Carlos Emanuel,307,1992
Damian Alejandro,306,1992
Mariela,306,1992
Johanna Elizabeth,305,1992
Sergio Gabriel,305,1992
Veronica,305,1992
Pablo Martin,304,1992
Sergio David,304,1992
Cristian Andres,303,1992
Yesica Soledad,303,1992
David Alejandro,303,1992
Franco Maximiliano,303,1992
Maria Lourdes,302,1992
Alejandro Ezequiel,299,1992
Carlos Gabriel,298,1992
Andrea,298,1992
Andrea Belen,297,1992
Guido,297,1992
Franco Nahuel,296,1992
Marco Antonio,296,1992
Maria Julieta,295,1992
Federico Daniel,295,1992
Luis Antonio,295,1992
Juan Eduardo,294,1992
Juan Sebastian,294,1992
Leonardo Javier,294,1992
Romina Paola,294,1992
Belen,292,1992
Hernán,292,1992
Natalia Elizabeth,291,1992
Mariano Ezequiel,291,1992
Jorge Antonio,290,1992
Jose Alejandro,290,1992
Mauricio,290,1992
Alan,289,1992
Carolina Elizabeth,289,1992
Jonathan Alejandro,289,1992
Maria Elizabeth,288,1992
Brian,287,1992
Pilar,285,1992
Martin Nicolas,285,1992
Maria Guadalupe,284,1992
Alan Gabriel,282,1992
Marcos Daniel,282,1992
Fernando Javier,281,1992
Stella Maris,280,1992
Matias Sebastián,280,1992
Luciana Belén,279,1992
Rodrigo Alejandro,278,1992
Jonathan Nahuel,278,1992
Cristian Sebastian,277,1992
Carlos Ezequiel,277,1992
Nicolas Daniel ,276,1992
Eliana Soledad,276,1992
Leandro Martin,276,1992
Jorge Ariel,275,1992
Santiago Nicolas,275,1992
Rodrigo Sebastian,275,1992
Antonella Belen,274,1992
Cristian Alberto,274,1992
Florencia Ayelen,273,1992
Stefania,273,1992
Maria Carolina,273,1992
Mario Alberto,272,1992
Nicolas Emanuel,272,1992
Sergio Nicolas,272,1992
Florencia Daniela,271,1992
Marcelo Daniel,270,1992
Jorge Nicolas,269,1992
David Emanuel,269,1992
Yamila,268,1992
Augusto,268,1992
Ruben Alejandro,267,1992
Carlos,267,1992
Milagros,266,1992
Ricardo,266,1992
Leandro Ariel,265,1992
Maria Sofia,265,1992
Leonardo David,265,1992
Yesica Daiana,265,1992
Leandro Nahuel,264,1992
Esteban,264,1992
Luis Fernando,264,1992
Maximiliano Emanuel,263,1992
Florencia Agustina,262,1992
Delfina,262,1992
Federico Martin,261,1992
Laura,261,1992
Carlos David,261,1992
Dario Ezequiel,261,1992
Marcelo Fabian,260,1992
Eliana,259,1992
Jonatan Gabriel,259,1992
Luisina,259,1992
Gabriela Elizabeth,258,1992
Sabrina Soledad,258,1992
